FIPS,State,MSA code (with divisions),MSA name (with MSA divisions),Aggregate MSA code,Aggregate MSA name,County code,Township code,County name,Township name
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,005,212,Caledonia County,Walden town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,005,219,Caledonia County,Waterford town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,005,233,Caledonia County,Wheelock town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,007,Essex County,Averill town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,021,Essex County,Bloomfield town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,029,Essex County,Brighton town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,034,Essex County,Brunswick town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,040,Essex County,Canaan town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,050,Essex County,Concord town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,062,Essex County,East Haven town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,080,Essex County,Granby town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,085,Essex County,Guildhall town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,108,Essex County,Lemington town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,113,Essex County,Lunenburg town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,115,Essex County,Maidstone town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,140,Essex County,Norton town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,210,Essex County,Victory town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,249,Essex County,Ferdinand town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,250,Essex County,Lewis town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,253,Essex County,Avery's gore
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,254,Essex County,Warner's grant
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,009,255,Essex County,Warren's gore
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,011,008,Franklin County,Bakersfield town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,011,018,Franklin County,Berkshire town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,011,066,Franklin County,Enosburg town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,011,070,Franklin County,Fairfield town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,011,075,Franklin County,Franklin town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,011,092,Franklin County,Highgate town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,011,125,Franklin County,Montgomery town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,011,160,Franklin County,Richford town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,011,182,Franklin County,Sheldon town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,011,199,Franklin County,Swanton town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,013,003,Grand Isle County,Alburg town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,015,015,Lamoille County,Belvidere town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,015,064,Lamoille County,Eden town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,015,065,Lamoille County,Elmore town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,015,097,Lamoille County,Hyde Park town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,015,104,Lamoille County,Johnson town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,015,129,Lamoille County,Morristown town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,015,193,Lamoille County,Stowe town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,015,220,Lamoille County,Waterville town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,015,243,Lamoille County,Wolcott town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,017,023,Orange County,Bradford town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,017,031,Orange County,Brookfield town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,017,045,Orange County,Chelsea town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,017,051,Orange County,Corinth town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,017,071,Orange County,Fairlee town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,017,133,Orange County,Newbury town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,017,142,Orange County,Orange town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,017,202,Orange County,Topsham town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,017,209,Orange County,Vershire town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,017,217,Orange County,Washington town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,017,223,Orange County,West Fairlee town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,017,236,Orange County,Williamstown town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,002,Orleans County,Albany town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,014,Orleans County,Barton town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,033,Orleans County,Brownington town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,043,Orleans County,Charleston town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,053,Orleans County,Coventry town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,054,Orleans County,Craftsbury town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,057,Orleans County,Derby town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,077,Orleans County,Glover town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,083,Orleans County,Greensboro town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,094,Orleans County,Holland town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,099,Orleans County,Irasburg town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,102,Orleans County,Jay town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,111,Orleans County,Lowell town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,128,Orleans County,Morgan town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,136,Orleans County,Newport city
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,137,Orleans County,Newport town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,204,Orleans County,Troy town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,225,Orleans County,Westfield town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,019,229,Orleans County,Westmore town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,012,Washington County,Barre city
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,013,Washington County,Barre town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,019,Washington County,Berlin town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,037,Washington County,Cabot town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,038,Washington County,Calais town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,063,Washington County,East Montpelier town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,072,Washington County,Fayston town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,118,Washington County,Marshfield town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,121,Washington County,Middlesex town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,126,Washington County,Montpelier city
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,127,Washington County,Moretown town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,139,Washington County,Northfield town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,150,Washington County,Plainfield town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,165,Washington County,Roxbury town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,211,Washington County,Waitsfield town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,216,Washington County,Warren town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,218,Washington County,Waterbury town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,244,Washington County,Woodbury town
50,Vermont,5000002,Northern Vermont nonmetropolitan area,,,023,247,Washington County,Worcester town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,001,Addison County,Addison town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,028,Addison County,Bridport town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,030,Addison County,Bristol town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,052,Addison County,Cornwall town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,078,Addison County,Goshen town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,082,Addison County,Granville town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,088,Addison County,Hancock town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,107,Addison County,Leicester town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,109,Addison County,Lincoln town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,120,Addison County,Middlebury town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,135,Addison County,New Haven town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,143,Addison County,Orwell town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,144,Addison County,Panton town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,162,Addison County,Ripton town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,175,Addison County,Salisbury town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,184,Addison County,Shoreham town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,214,Addison County,Waltham town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,232,Addison County,Weybridge town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,001,234,Addison County,Whiting town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,005,Bennington County,Arlington town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,016,Bennington County,Bennington town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,058,Bennington County,Dorset town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,106,Bennington County,Landgrove town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,116,Bennington County,Manchester town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,147,Bennington County,Peru town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,154,Bennington County,Pownal town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,159,Bennington County,Readsboro town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,167,Bennington County,Rupert town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,176,Bennington County,Sandgate town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,177,Bennington County,Searsburg town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,178,Bennington County,Shaftsbury town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,189,Bennington County,Stamford town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,197,Bennington County,Sunderland town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,241,Bennington County,Winhall town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,245,Bennington County,Woodford town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,003,248,Bennington County,Glastenbury town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,017,024,Orange County,Braintree town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,017,157,Orange County,Randolph town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,017,194,Orange County,Strafford town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,017,200,Orange County,Thetford town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,017,205,Orange County,Tunbridge town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,017,Rutland County,Benson town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,025,Rutland County,Brandon town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,041,Rutland County,Castleton town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,047,Rutland County,Chittenden town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,048,Rutland County,Clarendon town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,055,Rutland County,Danby town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,068,Rutland County,Fair Haven town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,095,Rutland County,Hubbardton town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,098,Rutland County,Ira town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,119,Rutland County,Mendon town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,122,Rutland County,Middletown Springs town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,130,Rutland County,Mount Holly town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,131,Rutland County,Mount Tabor town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,145,Rutland County,Pawlet town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,148,Rutland County,Pittsfield town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,149,Rutland County,Pittsford town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,153,Rutland County,Poultney town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,155,Rutland County,Proctor town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,168,Rutland County,Rutland city
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,169,Rutland County,Rutland town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,183,Rutland County,Sherburne town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,185,Rutland County,Shrewsbury town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,196,Rutland County,Sudbury town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,201,Rutland County,Tinmouth town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,213,Rutland County,Wallingford town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,222,Rutland County,Wells town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,224,Rutland County,West Rutland town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,021,227,Rutland County,West Haven town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,006,Windham County,Athens town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,026,Windham County,Brattleboro town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,032,Windham County,Brookline town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,059,Windham County,Dover town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,060,Windham County,Dummerston town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,079,Windham County,Grafton town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,086,Windham County,Guilford town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,087,Windham County,Halifax town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,101,Windham County,Jamaica town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,110,Windham County,Londonderry town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,117,Windham County,Marlboro town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,134,Windham County,Newfane town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,156,Windham County,Putney town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,164,Windham County,Rockingham town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,195,Windham County,Stratton town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,203,Windham County,Townshend town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,208,Windham County,Vernon town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,215,Windham County,Wardsboro town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,228,Windham County,Westminster town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,235,Windham County,Whitingham town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,238,Windham County,Wilmington town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,239,Windham County,Windham town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,025,251,Windham County,Somerset town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,004,Windsor County,Andover town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,009,Windsor County,Baltimore town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,010,Windsor County,Barnard town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,020,Windsor County,Bethel town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,027,Windsor County,Bridgewater town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,042,Windsor County,Cavendish town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,046,Windsor County,Chester town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,090,Windsor County,Hartford town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,091,Windsor County,Hartland town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,112,Windsor County,Ludlow town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,141,Windsor County,Norwich town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,151,Windsor County,Plymouth town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,152,Windsor County,Pomfret town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,158,Windsor County,Reading town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,163,Windsor County,Rochester town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,166,Windsor County,Royalton town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,179,Windsor County,Sharon town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,188,Windsor County,Springfield town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,192,Windsor County,Stockbridge town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,221,Windsor County,Weathersfield town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,230,Windsor County,Weston town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,231,Windsor County,West Windsor town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,240,Windsor County,Windsor town
50,Vermont,5000001,Southern Vermont nonmetropolitan area,,,027,246,Windsor County,Woodstock town
78,Virgin Islands,7800001,Virgin Islands,,,010,000,St. Croix,
78,Virgin Islands,7800001,Virgin Islands,,,020,000,St. John,
78,Virgin Islands,7800001,Virgin Islands,,,030,000,St. Thomas,
51,Virginia,  13980,"Blacksburg-Christiansburg-Radford, VA",,,071,000,Giles County,
51,Virginia,  13980,"Blacksburg-Christiansburg-Radford, VA",,,121,000,Montgomery County,
51,Virginia,  13980,"Blacksburg-Christiansburg-Radford, VA",,,155,000,Pulaski County,
51,Virginia,  13980,"Blacksburg-Christiansburg-Radford, VA",,,750,000,Radford city,
51,Virginia,  16820,"Charlottesville, VA",,,003,000,Albemarle County,
51,Virginia,  16820,"Charlottesville, VA",,,065,000,Fluvanna County,
51,Virginia,  16820,"Charlottesville, VA",,,079,000,Greene County,
51,Virginia,  16820,"Charlottesville, VA",,,125,000,Nelson County,
51,Virginia,  16820,"Charlottesville, VA",,,540,000,Charlottesville city,
51,Virginia,  19260,"Danville, VA",,,143,000,Pittsylvania County,
51,Virginia,  19260,"Danville, VA",,,590,000,Danville city,
51,Virginia,  25500,"Harrisonburg, VA",,,165,000,Rockingham County,
51,Virginia,  25500,"Harrisonburg, VA",,,660,000,Harrisonburg city,
51,Virginia,  28700,"Kingsport-Bristol-Bristol, TN-VA",,,169,000,"Scott County, VA",
51,Virginia,  28700,"Kingsport-Bristol-Bristol, TN-VA",,,191,000,"Washington County, VA",
51,Virginia,  28700,"Kingsport-Bristol-Bristol, TN-VA",,,520,000,"Bristol city, VA",
51,Virginia,  31340,"Lynchburg, VA",,,009,000,Amherst County,
51,Virginia,  31340,"Lynchburg, VA",,,011,000,Appomattox County,
51,Virginia,  31340,"Lynchburg, VA",,,019,000,Bedford County,
51,Virginia,  31340,"Lynchburg, VA",,,031,000,Campbell County,
51,Virginia,  31340,"Lynchburg, VA",,,515,000,Bedford city,
51,Virginia,  31340,"Lynchburg, VA",,,680,000,Lynchburg city,
51,Virginia,5100003,Northeastern Virginia nonmetropolitan area,,,001,000,Accomack County,
51,Virginia,5100003,Northeastern Virginia nonmetropolitan area,,,057,000,Essex County,
51,Virginia,5100003,Northeastern Virginia nonmetropolitan area,,,099,000,King George County,
51,Virginia,5100003,Northeastern Virginia nonmetropolitan area,,,103,000,Lancaster County,
51,Virginia,5100003,Northeastern Virginia nonmetropolitan area,,,119,000,Middlesex County,
51,Virginia,5100003,Northeastern Virginia nonmetropolitan area,,,131,000,Northampton County,
51,Virginia,5100003,Northeastern Virginia nonmetropolitan area,,,133,000,Northumberland County,
51,Virginia,5100003,Northeastern Virginia nonmetropolitan area,,,159,000,Richmond County,
51,Virginia,5100003,Northeastern Virginia nonmetropolitan area,,,193,000,Westmoreland County,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,005,000,Alleghany County,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,015,000,Augusta County,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,017,000,Bath County,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,047,000,Culpeper County,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,091,000,Highland County,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,113,000,Madison County,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,137,000,Orange County,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,139,000,Page County,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,157,000,Rappahannock County,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,163,000,Rockbridge County,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,171,000,Shenandoah County,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,530,000,Buena Vista city,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,560,000,Clifton Forge city,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,580,000,Covington city,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,678,000,Lexington city,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,790,000,Staunton city,
51,Virginia,5100004,Northwestern Virginia nonmetropolitan area,,,820,000,Waynesboro city,
51,Virginia,  40060,"Richmond, VA",,,007,000,Amelia County,
51,Virginia,  40060,"Richmond, VA",,,033,000,Caroline County,
51,Virginia,  40060,"Richmond, VA",,,036,000,Charles City County,
51,Virginia,  40060,"Richmond, VA",,,041,000,Chesterfield County,
51,Virginia,  40060,"Richmond, VA",,,049,000,Cumberland County,
51,Virginia,  40060,"Richmond, VA",,,053,000,Dinwiddie County,
51,Virginia,  40060,"Richmond, VA",,,075,000,Goochland County,
51,Virginia,  40060,"Richmond, VA",,,085,000,Hanover County,
51,Virginia,  40060,"Richmond, VA",,,087,000,Henrico County,
51,Virginia,  40060,"Richmond, VA",,,097,000,King and Queen County,
51,Virginia,  40060,"Richmond, VA",,,101,000,King William County,
51,Virginia,  40060,"Richmond, VA",,,109,000,Louisa County,
51,Virginia,  40060,"Richmond, VA",,,127,000,New Kent County,
51,Virginia,  40060,"Richmond, VA",,,145,000,Powhatan County,
51,Virginia,  40060,"Richmond, VA",,,149,000,Prince George County,
51,Virginia,  40060,"Richmond, VA",,,183,000,Sussex County,
51,Virginia,  40060,"Richmond, VA",,,570,000,Colonial Heights city,
51,Virginia,  40060,"Richmond, VA",,,670,000,Hopewell city,
51,Virginia,  40060,"Richmond, VA",,,730,000,Petersburg city,
51,Virginia,  40060,"Richmond, VA",,,760,000,Richmond city,
51,Virginia,  40220,"Roanoke, VA",,,023,000,Botetourt County,
51,Virginia,  40220,"Roanoke, VA",,,045,000,Craig County,
51,Virginia,  40220,"Roanoke, VA",,,067,000,Franklin County,
51,Virginia,  40220,"Roanoke, VA",,,161,000,Roanoke County,
51,Virginia,  40220,"Roanoke, VA",,,770,000,Roanoke city,
51,Virginia,  40220,"Roanoke, VA",,,775,000,Salem city,
51,Virginia,5100002,Southside Virginia nonmetropolitan area,,,025,000,Brunswick County,
51,Virginia,5100002,Southside Virginia nonmetropolitan area,,,029,000,Buckingham County,
51,Virginia,5100002,Southside Virginia nonmetropolitan area,,,037,000,Charlotte County,
51,Virginia,5100002,Southside Virginia nonmetropolitan area,,,081,000,Greensville County,
51,Virginia,5100002,Southside Virginia nonmetropolitan area,,,083,000,Halifax County,
51,Virginia,5100002,Southside Virginia nonmetropolitan area,,,111,000,Lunenburg County,
51,Virginia,5100002,Southside Virginia nonmetropolitan area,,,117,000,Mecklenburg County,
51,Virginia,5100002,Southside Virginia nonmetropolitan area,,,135,000,Nottoway County,
51,Virginia,5100002,Southside Virginia nonmetropolitan area,,,147,000,Prince Edward County,
51,Virginia,5100002,Southside Virginia nonmetropolitan area,,,175,000,Southampton County,
51,Virginia,5100002,Southside Virginia nonmetropolitan area,,,595,000,Emporia city,
51,Virginia,5100002,Southside Virginia nonmetropolitan area,,,620,000,Franklin city,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,021,000,Bland County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,027,000,Buchanan County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,035,000,Carroll County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,051,000,Dickenson County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,063,000,Floyd County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,077,000,Grayson County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,089,000,Henry County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,105,000,Lee County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,141,000,Patrick County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,167,000,Russell County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,173,000,Smyth County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,185,000,Tazewell County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,195,000,Wise County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,197,000,Wythe County,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,640,000,Galax city,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,690,000,Martinsville city,
51,Virginia,5100001,Southwestern Virginia nonmetropolitan area,,,720,000,Norton city,
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,073,000,"Gloucester County, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,093,000,"Isle of Wight County, VA",
51,Virginia,  47260,"Virginia Beach-Norfolk-Newport News, VA-NC",,,095,000,"James City County, VA",
